"","watershed","date","monthly_BFI","baseflow","Pmm","Qmmd","rr","county","drought"
"91","paine",2000-06-01,0.484700937328614,3.0957923665277,139.954,6.38701543180396,0.0456365336596593,"Augusta County","None"
"92","paine",2000-07-01,0.0579713411555225,0.309618198733956,150.368,5.34088383263945,0.0355187528772043,"Augusta County","None"
"93","paine",2000-08-01,0.264859675751034,0.597099172470396,114.554,2.25439818567045,0.0196797858273867,"Augusta County","None"
"94","paine",2000-09-01,0.00919162767362633,0.466258485099344,169.926,50.7264329730398,0.298520726510598,"Augusta County","None"
"95","paine",2000-10-01,0.177877041400311,1.46133712059585,0.508,8.21543415098255,16.1721144704381,"Augusta County","None"
"96","paine",2000-11-01,0.221158486188634,1.24450198098773,36.068,5.62719524100127,0.156016281496098,"Augusta County","D0"
"97","paine",2000-12-01,0.158165296378887,1.95631729939758,61.214,12.3688150573259,0.20205859864289,"Augusta County","None"
"98","paine",2001-01-01,0.1328759831738,2.29237728246608,57.404,17.2520061768249,0.300536655578442,"Augusta County","None"
"99","paine",2001-02-01,0.198756020652136,2.32613825385629,21.59,11.7034857420873,0.542079006117987,"Augusta County","None"
"100","paine",2001-03-01,0.141786891315385,6.98780320818651,111.252,49.2838452367443,0.442992892143461,"Augusta County","None"
"101","paine",2001-04-01,0.434265511619897,14.1711802779805,38.1,32.6325252611454,0.856496726014314,"Augusta County","None"
"102","paine",2001-05-01,0.766475784717094,9.1848536237745,98.298,11.9832273985859,0.121907133396263,"Augusta County","None"
"103","paine",2001-06-01,0.289306638329048,3.01416205612204,82.804,10.41857205051,0.125822086499566,"Augusta County","None"
"104","paine",2001-07-01,0.0845584610595528,0.334956015094758,112.522,3.96123594135489,0.0352041017876939,"Augusta County","None"
"105","paine",2001-08-01,0.168191919762054,0.607997740679849,75.946,3.61490457769909,0.0475983538000565,"Augusta County","None"
"106","paine",2001-09-01,0.612234866857425,0.490265286616249,22.098,0.800779754888446,0.0362376574752668,"Augusta County","None"
"107","paine",2001-10-01,1,1.40333144121137,13.462,1.40333144121137,0.104243904413265,"Augusta County","None"
"108","paine",2001-11-01,1,1.1596828659369,6.096,1.1596828659369,0.190236690606447,"Augusta County","D0"
"109","paine",2001-12-01,1,1.86337628773495,58.166,1.86337628773495,0.0320354895941779,NA,NA
"110","paine",2002-01-01,1,1.91909751650112,25.908,1.91909751650112,0.074073549347735,NA,NA
"111","paine",2002-02-01,1,1.96078705301612,12.7,1.96078705301612,0.154392681339852,NA,NA
"112","paine",2002-03-01,1,5.8043352171662,82.296,5.8043352171662,0.070529979794476,NA,NA
"113","paine",2002-04-01,0.362110633793272,14.3366553114749,113.284,39.5919201855299,0.349492604300077,"Augusta County","D0"
"114","paine",2002-05-01,0.545835746970982,8.95124504931166,64.516,16.3991550553165,0.25418741173223,"Augusta County","D0"
"115","paine",2002-06-01,1,2.96522911566562,19.304,2.96522911566562,0.153606978639952,"Augusta County","D0"
"116","paine",2002-07-01,0.19956293932072,0.376053064584645,103.378,1.88438327208784,0.0182280879112368,"Augusta County","D0"
"117","paine",2002-08-01,0.589451878258426,0.628739986670035,16.002,1.06665193523123,0.0666574137752301,"Augusta County","D0"
"118","paine",2002-09-01,0.723992233835821,0.506062719778461,88.392,0.698989155031766,0.00790783277934391,NA,NA
"119","paine",2002-10-01,0.419114565704857,1.40607579537078,104.902,3.35487217679032,0.0319810125335105,"Augusta County","D0"
"120","paine",2002-11-01,0.0392009517073655,1.2011403954161,122.174,30.6405927178145,0.250794708512568,"Augusta County","None"
"121","paine",2002-12-01,0.0609747937227852,1.90468326040062,101.854,31.2372235166557,0.306686271689435,"Augusta County","None"
"122","paine",2003-01-01,0.0653230141932944,1.95856199313208,61.214,29.9827253429639,0.489801766637761,"Augusta County","None"
"123","paine",2003-02-01,0.0214553024486399,2.09536682312031,131.572,97.6619569048834,0.742270064336511,"Augusta County","None"
"124","paine",2003-03-01,0.0737634560990773,5.90882050517621,90.424,80.1049844687269,0.885881894947436,"Augusta County","None"
"125","paine",2003-04-01,0.177040553341785,14.4696508628652,106.934,81.7307141767168,0.764309893735545,"Augusta County","None"
"126","paine",2003-05-01,0.112183510790373,8.58761345718623,178.308,76.5496943060833,0.429311608599072,"Augusta County","None"
"127","paine",2003-06-01,0.0358110917293945,2.97502383555392,197.612,83.0754856074927,0.420396967833394,"Augusta County","None"
"128","paine",2003-07-01,0.0183758334154489,0.435495601596337,105.664,23.6993659961136,0.224289881095866,"Augusta County","None"
"129","paine",2003-08-01,0.0521273085707926,0.653018670117451,220.98,12.5273812905687,0.0566901135422606,"Augusta County","None"
"130","paine",2003-09-01,0.00382124558556581,0.606542245940166,250.19,158.728935986551,0.634433574429638,"Augusta County","None"
"131","paine",2003-10-01,0.0850930235204651,1.43564935659305,45.974,16.8715283250897,0.366979778246176,"Augusta County","None"
"132","paine",2003-11-01,0.0145766050471674,1.45567749304214,103.632,99.8639592917431,0.963640181524463,"Augusta County","None"
"133","paine",2003-12-01,0.0245765602692196,2.07937814280172,71.12,84.6081843847769,1.18965388617515,"Augusta County","None"
"134","paine",2004-01-01,0.0997377977002414,2.09791653000473,27.178,21.0343177649656,0.773946492198306,"Augusta County","None"
"135","paine",2004-02-01,0.0559422108688237,2.53953059348454,64.516,45.3956065383145,0.703633308610492,"Augusta County","None"
"136","paine",2004-03-01,0.231025248697874,6.23640219114868,44.704,26.994461541753,0.603848907072142,"Augusta County","None"
"137","paine",2004-04-01,0.265738535692744,14.5542176986558,84.074,54.7689391781847,0.651437295456201,"Augusta County","None"
"138","paine",2004-05-01,0.341070842448022,7.98293753864146,96.266,23.4055115393162,0.243133728827584,"Augusta County","None"
"139","paine",2004-06-01,0.119931076716603,2.85962466453863,63.5,23.8439005371053,0.375494496647328,"Augusta County","None"
"140","paine",2004-07-01,0.0319169555927662,0.502465754309517,164.846,15.7429098414198,0.0955007087913555,"Augusta County","None"
"141","paine",2004-08-01,0.11494690688158,0.674154749763731,50.292,5.86492292879404,0.116617412884635,"Augusta County","None"
"142","paine",2004-09-01,0.00354760749825856,0.754039822694575,253.492,212.548829898662,0.838483383691247,"Augusta County","None"
"143","paine",2004-10-01,0.0790600346610029,1.53230190121491,71.12,19.3814979690457,0.272518250408404,"Augusta County","None"
"144","paine",2004-11-01,0.0531457654996564,1.85876919848089,92.202,34.9749256785644,0.379329360301994,"Augusta County","None"
"145","paine",2004-12-01,0.048347351976917,2.32457788949415,66.04,48.0807695652908,0.728055262951102,"Augusta County","None"
"146","paine",2005-01-01,0.0632802352441679,2.33353330889311,NA,NA,NA,"Augusta County","None"
"147","paine",2005-02-01,0.225902554850062,3.13326003311178,NA,NA,NA,"Augusta County","None"
"148","paine",2005-03-01,0.12096351788532,6.67493307248622,88.138,55.1813736007115,0.626079257536041,"Augusta County","None"
"149","paine",2005-04-01,0.433095801773245,14.3584583395083,82.804,33.1530767112491,0.400380135153484,"Augusta County","None"
"150","paine",2005-05-01,0.430499962702468,7.24395304134417,66.294,16.82683779081,0.253821428648294,"Augusta County","None"
"151","paine",2005-06-01,0.386574016117425,2.44832903814645,43.688,6.33340301227785,0.144968939120075,"Augusta County","None"
"152","paine",2005-07-01,0.0444836885820124,0.553887053991297,150.114,12.4514641579266,0.0829467215444704,"Augusta County","None"
"153","paine",2005-08-01,0.152093450338196,0.687954205492258,66.04,4.52323360383054,0.0684923319780517,"Augusta County","None"
"154","paine",2005-09-01,0.419272240150845,0.832067441562234,NA,NA,NA,"Augusta County","D0"
"155","paine",2005-10-01,0.0735080911398842,1.67020418078427,NA,NA,NA,"Augusta County","None"
"156","paine",2005-11-01,0.0125505019354216,2.19932069157228,122.936,175.237668014303,1.42543817933155,"Augusta County","None"
"157","paine",2005-12-01,0.0492719545134879,2.51621114380151,50.292,51.0678167457863,1.01542624564118,"Augusta County","None"
"158","paine",2006-01-01,0.0562669000087045,2.58879443239394,66.04,46.0091889191239,0.696686688660265,"Augusta County","None"
"159","paine",2006-02-01,0.146377286605961,3.67479716389245,42.164,25.1049684626604,0.595412400689224,"Augusta County","None"
"160","paine",2006-03-01,0.58429887419339,7.08680634387212,20.066,12.12873523615,0.604442102868033,"Augusta County","D0"
"161","paine",2006-04-01,1,13.8599054061428,68.072,13.8599054061428,0.203606554914543,"Augusta County","D0"
"162","paine",2006-05-01,0.55096969493655,6.65914900104905,40.132,12.086234619158,0.301162030777385,"Augusta County","D0"
"163","paine",2006-06-01,0.0723716650389123,2.09886192966326,228.6,29.0011557497643,0.126864198380421,"Augusta County","D0"
"164","paine",2006-07-01,0.0729396416624574,0.584837214696855,116.586,8.01809827094167,0.0687741089920031,"Augusta County","None"
"165","paine",2006-08-01,0.357267699041556,0.693281557348147,141.732,1.94051004109248,0.013691403783849,"Augusta County","D0"
"166","paine",2006-09-01,0.0616718889262479,0.874924955364969,127.762,14.1867708383519,0.111040613315006,"Augusta County","None"
"167","paine",2006-10-01,0.0349797844150435,1.79380857811825,159.004,51.2812931273184,0.32251574254307,"Augusta County","None"
"168","paine",2006-11-01,0.0226514682558033,2.43716120971402,102.87,107.593961777274,1.04592166595969,"Augusta County","None"
"169","paine",2006-12-01,0.154945536120795,2.63776944712377,40.132,17.0238492386601,0.424196382902922,"Augusta County","None"
"170","paine",2007-01-01,0.0854051559906603,2.80495466623467,71.628,32.8429195368651,0.458520683767033,"Augusta County","None"
"171","paine",2007-02-01,0.319645693517372,4.16278220338479,67.056,13.0231136780779,0.194212504146951,"Augusta County","None"
"172","paine",2007-03-01,0.153223525424768,7.51688318839914,119.126,49.0582837561057,0.411818442288885,"Augusta County","None"
"173","paine",2007-04-01,0.296834459421441,13.9062958383708,97.028,46.8486572127627,0.482836472077778,"Augusta County","None"
"174","paine",2007-05-01,0.341856992131025,6.20987348241395,57.404,18.1651205777703,0.316443463482864,"Augusta County","None"
"175","paine",2007-06-01,0.345169804074571,1.76993820950495,80.518,5.12773188329813,0.0636842927456983,"Augusta County","D0"
"176","paine",2007-07-01,0.342491245956045,0.596994111540636,40.894,1.74309305300391,0.0426246650609847,"Augusta County","D0"
"177","paine",2007-08-01,0.330120205681607,0.611362831209672,121.666,1.85194005301002,0.015221508498759,"Augusta County","D0"
"178","paine",2007-09-01,0.684560070559129,0.910638149315216,29.718,1.33025309023857,0.0447625375273764,"Augusta County","D0"
"179","paine",2007-10-01,0.566673338145666,1.89463600616639,88.392,3.34343594206538,0.0378250966384445,"Augusta County","D0"
"180","paine",2007-11-01,0.680516775636209,2.57149788938077,19.812,3.77874283404212,0.190730003737236,"Augusta County","D0"
"181","paine",2007-12-01,0.834567095868708,2.70036147110505,71.628,3.23564334667931,0.045172884160933,"Augusta County","D0"
"182","paine",2008-01-01,0.520539270439841,2.98102217201309,25.908,5.72679592357019,0.221043535725266,"Augusta County","D0"
"183","paine",2008-02-01,0.24962374463545,4.59751325101161,59.944,18.4177721463389,0.307249635432051,"Augusta County","D0"
"184","paine",2008-03-01,0.232429123964077,8.04629965291766,61.214,34.6182935928514,0.565529022655788,"Augusta County","None"
"185","paine",2008-04-01,0.320825814696971,14.067330957203,124.968,43.8472539078253,0.350867853433081,"Augusta County","D0"
"186","paine",2008-05-01,0.107424838425503,5.64486871471557,70.104,52.5471464276874,0.749559888561101,"Augusta County","None"
"187","paine",2008-06-01,0.179777196131973,1.49285599941201,31.75,8.30392303101732,0.261540882866687,"Augusta County","None"
"188","paine",2008-07-01,0.0880656031597091,0.559654948881361,41.656,6.3549777529646,0.15255852105254,"Augusta County","None"
"189","paine",2008-08-01,0.146535149071173,0.508317257423572,85.344,3.46891009184888,0.0406462093626837,"Augusta County","D0"
"190","paine",2008-09-01,0.103238859341321,0.953222757945239,86.868,9.23317793345396,0.106289749199406,"Augusta County","D0"
"191","paine",2008-10-01,0.266076021131664,1.98073877069262,26.924,7.44425883350262,0.27649156267652,"Augusta County","D0"
"192","paine",2008-11-01,0.172242246236266,2.67859646463483,46.228,15.5513326327652,0.336405049596894,"Augusta County","None"
"193","paine",2008-12-01,0.0768729505328594,2.7869394471249,89.662,36.2538373746123,0.404338932598117,"Augusta County","D0"
"194","paine",2009-01-01,0.115138311329203,3.13057483241631,55.118,27.1896886125538,0.49329962285558,"Augusta County","D0"
"195","paine",2009-02-01,0.47489975423006,4.9843695885358,18.288,10.4956246958199,0.573907737085514,"Augusta County","D0"
"196","paine",2009-03-01,0.383286390945366,8.65211733375348,65.024,22.5735051860653,0.347156514303416,"Augusta County","D0"
"197","paine",2009-04-01,0.198787450193329,14.2823240604499,86.106,71.8472119168478,0.83440424496374,"Augusta County","D0"
"198","paine",2009-05-01,0.0646470352889557,4.81360423479781,202.438,74.4597832411375,0.367815248328562,"Augusta County","None"
"199","paine",2009-06-01,0.0402484776333443,1.14842940312819,82.55,28.5334867467574,0.345650959984947,"Augusta County","None"
"200","paine",2009-07-01,0.0787462874568323,0.437398019979223,91.44,5.55452243026694,0.0607449959565501,"Augusta County","None"
"201","paine",2009-08-01,0.142970067497404,0.390843957017365,70.358,2.73374674754533,0.0388548103633607,"Augusta County","None"
"202","paine",2009-09-01,0.493494433815458,1.01502871872956,92.202,2.05681898148649,0.0223077480042351,"Augusta County","None"
"203","paine",2009-10-01,0.683992053720144,2.05859469111838,60.452,3.00967632580225,0.049786215936648,"Augusta County","None"
"204","paine",2009-11-01,0.0603493661313852,2.87111987342847,116.586,47.5749797798675,0.408067690630672,"Augusta County","None"
"205","paine",2009-12-01,0.0285406718966623,3.00562856606167,152.146,105.310364694433,0.692166502533311,"Augusta County","None"
"206","paine",2010-01-01,0.0211114904665117,3.25108417748269,94.234,153.995956971382,1.63418677941489,"Augusta County","None"
"207","paine",2010-02-01,0.169481337696278,5.33240987419351,65.532,31.4631094294851,0.480118254127527,"Augusta County","None"
"208","paine",2010-03-01,0.0593653814366717,9.45801376896266,93.98,159.318672601338,1.69524018516002,"Augusta County","None"
"209","paine",2010-04-01,0.86545701295321,14.4703168695481,25.4,16.7198562759008,0.658262058106332,"Augusta County","None"
"210","paine",2010-05-01,1,4.30951389815535,86.614,4.30951389815535,0.0497553963349499,"Augusta County","None"
"211","paine",2010-06-01,1,0.950261886789531,44.704,0.950261886789531,0.0212567530151559,"Augusta County","None"
"212","paine",2010-07-01,1,0.367987212390244,80.01,0.367987212390244,0.00459926524672221,"Augusta County","D0"
"213","paine",2010-08-01,1,0.328082052924518,84.328,0.328082052924518,0.00389054706532253,"Augusta County","D0"
"214","paine",2010-09-01,0.122843920352068,1.0934885257005,90.932,8.90144601838319,0.0978912376103372,"Augusta County","D0"
"215","paine",2010-10-01,0.326497041551997,2.13488859971485,80.518,6.53876858904049,0.081208780509209,"Augusta County","D0"
"216","paine",2010-11-01,0.346363654385497,3.13269321220886,58.674,9.0445206145164,0.154148696433112,"Augusta County","D0"
"217","paine",2010-12-01,0.10946906003628,3.28580331989115,47.498,30.0158174264233,0.631938553758543,"Augusta County","None"
"218","paine",2011-01-01,0.790219912483309,3.33598667276956,26.416,4.22159277445444,0.159811961479953,"Augusta County","D0"
"219","paine",2011-02-01,0.593968779976625,5.6481611630456,41.402,9.50918861975857,0.22967945074534,NA,NA
"220","paine",2011-03-01,0.146817402808547,10.4615754769387,125.73,71.2556909250113,0.566735790384247,"Augusta County","D0"
"221","paine",2011-04-01,0.104340139793621,14.7229205811344,145.542,141.105049411047,0.969514294231539,"Augusta County","D0"
"222","paine",2011-05-01,0.0454999331789949,4.44070077922002,120.904,97.5979626552524,0.807235183742907,"Augusta County","None"
"223","paine",2011-06-01,0.171687653277686,0.95676217721382,72.39,5.57269063295052,0.0769814978995789,"Augusta County","None"
"224","paine",2011-07-01,0.0995289590236719,0.372736139275291,106.68,3.74500188620118,0.0351050045575663,"Augusta County","None"
"225","paine",2011-08-01,0.0945981962613049,0.332564425814696,125.222,3.51554721927325,0.0280745174112636,"Augusta County","None"
"226","paine",2011-09-01,0.22890398017467,1.18970639265023,158.242,5.19740369626776,0.0328446537345823,"Augusta County","None"
"227","paine",2011-10-01,0.220514129923551,2.2249704240259,71.628,10.0899222412517,0.140865614581611,"Augusta County","None"
"228","paine",2011-11-01,0.165721569879493,3.37597054198284,61.722,20.3713405831102,0.330049910617125,"Augusta County","None"
"229","paine",2011-12-01,0.0598432928370233,3.5051227962909,99.06,58.5716899943444,0.59127488385165,"Augusta County","None"
"230","paine",2012-01-01,0.110893678103836,3.44009458039443,52.07,31.0215572178359,0.595766414784634,"Augusta County","None"
"231","paine",2012-02-01,0.239009771451447,5.95942912491788,29.21,24.9338304820249,0.853605973366138,"Augusta County","None"
"232","paine",2012-03-01,0.111297941112491,11.4150678754243,114.046,102.563154010971,0.899313908519111,"Augusta County","D0"
"233","paine",2012-04-01,0.602726422864324,15.0276918231749,65.532,24.9328571854526,0.38046843046836,"Augusta County","D0"
"234","paine",2012-05-01,0.115444306793732,4.78685476245398,141.478,41.4646238987497,0.293081778783625,"Augusta County","D0"
"235","paine",2012-06-01,0.0984663157215401,0.988062750551321,59.69,10.0345254446763,0.168110662500859,"Augusta County","None"
"236","paine",2012-07-01,0.0797917423774207,0.392673579684126,125.476,4.92123079386777,0.0392204947070975,"Augusta County","D0"
"237","paine",2012-08-01,0.0637041220798415,0.352662751006356,143.002,5.53594868734488,0.0387123864515523,"Augusta County","None"
"238","paine",2012-09-01,0.181591670714027,1.30256314134988,71.628,7.17303352201199,0.100142870413972,"Augusta County","None"
"239","paine",2012-10-01,0.395567757758436,2.33540668580776,44.958,5.90393589973513,0.131321141948822,"Augusta County","None"
"240","paine",2012-11-01,0.577283324408472,3.59263005287983,14.986,6.22333939155632,0.415276884529316,"Augusta County","D0"
"241","paine",2012-12-01,0.670383104274786,3.66749020043289,49.276,5.47073781699845,0.111022360114426,"Augusta County","D0"
"242","paine",2013-01-01,0.0781297645944494,3.66904490209876,89.408,46.9609107507719,0.525242827831647,NA,NA
